id	tokens	annotations
440	['Danken', 'möchte', 'ich', 'auch', 'unseren', 'Bäuerinnen', 'und', 'Bauern', 'sowie', 'der', 'Landjugend', 'für', 'viel', 'Verständnis', 'und', 'Geduld', 'hinsichtlich', 'notwendiger', 'Maßnahmen', 'zur', 'Kurskorrektur', 'der', 'EG-Agrarpolitik', 'und', 'nationaler', 'Sparmaßnahmen', '.']	['O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
737	['Meinen', 'Sie', 'wirklich', ',', 'daß', 'man', 'den', 'Krankenschwestern', 'bloß', 'deshalb', 'eine', 'angemessene', 'Anpassung', 'ihres', 'Einkommens', 'versagen', 'dürfte', ',', 'weil', 'der', 'Beruf', 'der', 'Krankenschwester', 'nicht', 'übermäßig', 'produktiv', 'in', 'dem', 'Sinne', 'ist', ',', 'wie', 'wir', 'das', 'normalerweise', 'verstehen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
694	['Der', 'unentbehrlichen', 'Mitarbeit', 'der', 'Bäuerin', 'wird', 'dadurch', 'Rechnung', 'getragen', ',', 'daß', 'sie', 'künftig', 'wie', 'ihr', 'Ehemann', 'in', 'der', 'Alterssicherung', 'der', 'Landwirte', 'beitragspflichtig', 'und', 'damit', 'natürlich', 'auch', 'leistungsberechtigt', 'wird', '.']	['O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
629	['Das', ',', 'was', 'wir', 'über', 'das', 'Vertrauen', 'im', 'Beratungsgespräch', 'gesagt', 'haben', ',', 'muß', 'auch', 'für', 'die', 'vertrauensvolle', 'Atmosphäre', 'zwischen', 'Arzt', '/', 'Ärztin', 'und', 'Frau', 'gelten', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O']
150	['Nein', ',', 'wir', 'als', 'SPD', 'wollen', ',', 'dass', 'die', 'Risiken', 'für', 'alle', 'reduziert', 'werden', ',', 'dass', 'niemand', 'Angst', 'haben', 'muss', ',', 'dass', 'Pflegerinnen', 'und', 'Pfleger', 'ohne', 'Sorge', 'ihren', 'Beruf', 'ausüben', 'können', ',', 'dass', 'Verkäuferinnen', 'und', 'Busfahrer', 'ohne', 'Angst', 'ihrer', 'Arbeit', 'nachgehen', 'können', ',', 'dass', 'Kinder', 'wieder', 'unbeschwert', 'in', 'Kita', 'und', 'Schule', 'gehen', 'und', 'wir', 'alle', 'ohne', 'Angst', 'unsere', 'hochbetagten', 'Angehörigen', 'besuchen', 'können', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
43	['Das', 'heißt', ',', 'eine', 'angestellte', 'Pflegerin', 'bezahlt', 'auf', 'ihr', 'Bruttogehalt', 'den', 'Krankenversicherungsbeitrag', '.']	['O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
483	['Die', 'Brüsseler', 'Preisentscheidung', ',', 'die', 'erst', 'fiel', ',', 'als', 'die', 'Landwirte', 'ihre', 'Mähdrescher', 'schon', 'rüsteten', ',', 'kam', 'viel', 'zu', 'spät', ',', 'um', 'eine', 'korrekte', 'Preisfindung', 'auf', 'den', 'Regionalmärkten', 'zu', 'ermöglichen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
298	['ist', 'doch', 'der', 'Erwerber', 'eines', 'Grundstücks', 'nicht', 'minder', 'schutzbedürftig', 'als', 'der', 'Verkäufer', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
172	['Darin', 'berichtet', 'ein', 'Pfleger', '\xa0', '–', 'und', 'ich', 'möchte', 'mit', 'Erlaubnis', 'des', 'Präsidenten', 'zitieren', '\xa0', '–', ':', ' ', 'Aber', 'natürlich', 'haben', 'wir', 'noch', 'die', 'Angst', '…', ',', 'dass', 'das', 'Virus', 'wiederkommt', '.']	['O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
595	['Täte', 'man', 'dies', ',', 'könnte', 'man', 'der', 'Öffentlichkeit', 'ein', 'objektiveres', 'Bild', 'vermitteln', ',', 'Ein', 'neuer', 'Situationsbericht', ',', 'der', 'die', 'Buchführungsergebnisse', 'von', 'Haupterwerbsbetrieben', 'in', 'der', 'Gemeinschaft', 'vergleicht', ',', 'zeigt', 'deutlich', ',', 'daß', 'die', 'Einkommen', 'der', 'deutschen', 'Landwirte', 'weiterhin', 'in', 'der', 'unteren', 'Hälfte', 'der', 'Einkommensskala', 'liegen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
197	['Den', 'Pflegerinnen', 'und', 'Pflegern', 'gebühren', 'nicht', 'nur', 'unsere', 'Hochachtung', 'und', 'unser', 'Dank', ',', 'sondern', 'endlich', 'auch', 'eine', 'Verbesserung', 'ihrer', 'Arbeitsbedingungen', 'und', 'eine', 'angemessene', 'Bezahlung', ',', 'meine', 'Damen', 'und', 'Herren', '.']	['O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
730	['Wollen', 'Sie', 'wirklich', ',', 'daß', 'wir', '-', 'wie', 'vor', 'Inkrafttreten', 'der', 'Pflege-Personalregelung', '-', 'in', 'Europa', 'wieder', 'das', 'Schlußlicht', 'im', 'Verhältnis', 'von', 'Patient', 'und', 'Patientin', 'zu', 'Schwester', 'und', 'Pfleger', 'bilden', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O']
679	['Somit', 'werden', 'alle', 'derzeitig', 'bestehenden', 'Lücken', 'bei', 'den', 'Bäuerinnen', 'beseitigt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O']
449	['Diese', 'Politik', 'läuft', 'darauf', 'hinaus', ',', 'die', 'Rolle', 'der', 'Frau', 'als', 'Nur-Hausfrau', ',', 'als', 'möglichst', 'billige', 'Pflegerin', ',', 'als', 'verschiebbare', 'Arbeitskraft', ',', 'also', 'weiterhin', 'als', 'Untergebene', 'zu', 'zementieren', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
361	['Die', 'unter', 'Sonderbedingungen', 'wirtschaftenden', 'Landwirte', 'müssen', 'so', 'schnell', 'wie', 'möglich', 'durch', 'eine', 'Normalisierung', 'der', 'Agrarstruktur', 'an', 'den', 'Stand', 'der', 'übrigen', 'Betriebe', 'herangebracht', 'werden', ',', 'damit', 'für', 'alle', 'in', 'gleicher', 'Weise', 'etwas', 'geschehen', 'kann', '.']	['O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
201	['Nicht', 'zu', 'Unrecht', ',', 'sondern', 'zu', 'Recht', 'hat', 'die', 'Pflegerin', 'Nina', 'Böhmer', 'ein', 'Buch', 'daraus', 'gemacht', 'und', 'hat', 'gesagt', ':', '„', 'Euren', 'Applaus', 'könnt', 'ihr', 'euch', 'sonst', 'wohin', 'stecken', '“', '\xa0', '–', 'und', 'wenn', 'ihr', 'das', 'sonst', 'wo', 'nicht', 'haben', 'wollt', ',', 'dann', 'ändert', 'dieses', 'System', '.', ' ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
140	['Der', 'Käufer', 'muss', 'seinen', 'Teil', 'der', 'Provision', 'erst', 'zahlen', ',', 'wenn', 'der', 'Verkäufer', 'schon', 'bezahlt', 'hat', ';']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
312	['Niemand', 'möge', 'sich', 'darüber', 'hinwegtäuschen', ',', 'daß', 'die', 'beste', 'gesetzliche', 'Regelung', 'für', 'die', 'Krankenschwestern', 'nur', 'einen', 'Bruchteil', 'der', 'Schwierigkeiten', '-', 'und', 'nicht', 'die', 'wichtigsten', '-', 'wird', 'beseitigen', 'können', ',', 'solange', 'nicht', 'das', 'Grundproblem', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
48	['Hilflose', 'alte', 'Menschen', 'und', 'deren', 'Pfleger', 'renditehungrigen', 'Hedgefonds', 'zu', 'überlassen', ',', 'das', 'ist', 'einfach', 'nur', 'schäbig', '.']	['O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
368	['Meine', 'Damen', 'und', 'Herren', ',', 'es', 'geht', 'der', 'Bundesregierung', 'in', 'der', 'Sache', 'um', 'eine', 'Lösung', 'folgender', 'grundsätzlicher', 'Probleme', ':', 'eine', 'Erweiterung', 'und', 'Verbesserung', 'der', 'Ausbildung', ',', 'die', 'Umsetzung', 'der', 'EG-Richtlinien', 'für', 'die', 'Krankenpflege', 'in', 'nationales', 'Recht', ',', 'die', 'Anpassung', 'an', 'das', 'Europäische', 'Übereinkommen', 'über', 'die', 'theoretischè', 'und', 'praktische', 'Ausbildung', 'von', 'Krankenschwestern', 'und', 'Krankenpflegern', 'von', '1967', ',', 'eine', 'Klärung', 'der', 'Ausbildungsstruk11016', '  ', 'tur', 'und', 'dabei', 'auch', 'des', 'Status', 'der', 'Ausbildungsstätten', 'hinsichtlich', 'der', 'zukünftigen', 'Finanzierung', 'der', 'Ausbildung', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
704	['Sie', 'mußten', 'von', 'diesem', 'Pult', 'aus', 'einräumen', ',', 'daß', 'es', 'wieder', 'erhebliche', 'Einkommensrückgänge', 'für', 'die', 'Landwirte', 'in', 'Deutschland', 'gegeben', 'hat', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O']
96	['Die', 'Landwirte', 'brauchen', 'dringend', 'mehr', 'als', 'Lippenbekenntnisse', 'oder', 'die', 'Symbolpolitik', 'der', 'Koalitionsfraktionen', '.']	['O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
571	['Er', 'ist', '-', 'ähnlich', 'wie', 'alle', 'größeren', 'Politiker', 'im', 'Westen', '-', 'nur', 'insofern', 'eine', 'Ausnahmeerscheinung', 'im', 'Osten', ',', 'als', 'er', 'ein', 'geschickter', 'und', 'kluger', 'Verkäufer', 'ist', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
241	['Das', 'hätte', 'man', 'der', 'Bäuerin', 'damit', 'ermöglicht', '.']	['O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O']
28	['Mehr', 'Pflegerinnen', 'und', 'Pfleger', ',', 'bessere', 'Arbeitsbedingungen', 'und', 'höhere', 'Löhne', 'in', 'der', 'Pflege', 'sind', 'unser', 'Credo', '.']	['O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
232	['Meine', 'sehr', 'verehrten', 'Kollegen', 'und', 'Kolleginnen', ',', 'es', 'wird', 'ohne', 'ein', 'Anheben', 'des', 'Bildungsstandes', 'der', 'Krankenschwester', 'in', 'Deutschland', 'schwierig', 'sein', ',', 'Krankenschwestern', 'aus', 'der', 'Bundesrepublik', 'in', 'den', 'EWG-Ländern', 'und', 'in', 'der', 'Welt', 'größere', 'Achtung', 'zu', 'verschaffen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
442	['Herr', 'Kiechle', 'hat', 'auch', 'eine', 'eigene', 'Altersversorgung', 'für', 'die', 'Bäuerinnen', 'durch', 'Einbeziehung', 'der', 'Familienmitglieder', 'als', 'Pflichtmitglieder', 'in', 'der', 'Alterssicherung', 'in', 'Aussicht', 'gestellt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
769	['Es', 'ist', 'nicht', 'zumutbar', ',', 'unseren', 'Bäuerinnen', 'und', 'Bauern', 'alle', 'paar', 'Jahre', 'eine', 'neue', 'Agrarpolitik', 'überzustülpen', '-', 'erst', 'recht', 'nicht', 'in', 'solchen', 'Bereichen', ',', 'in', 'denen', 'sich', 'die', 'bisherige', 'Agrarpolitik', 'bewährt', 'hat', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
60	['Soll', 'es', 'so', 'sein', ',', 'dass', 'die', 'Ärztinnen', 'und', 'Ärzte', 'informieren', 'und', 'an', 'die', 'neutralen', 'Stellen', 'verweisen', 'dürfen', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
12	['Es', 'geht', 'eben', 'nicht', 'nur', 'um', 'die', 'Bezahlung', ',', 'sondern', 'es', 'geht', 'auch', 'um', 'die', 'Arbeitsbedingungen', ',', 'die', 'von', 'den', 'Pflegerinnen', 'und', 'Pflegern', 'momentan', 'zu', 'Recht', 'beklagt', 'werden', '.', ' ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
803	['denn', 'ich', 'habe', 'bereits', 'zu', 'DDR-Zeiten', 'zunächst', 'als', 'Krankenpflegerin', 'und', 'anschließend', 'als', 'Sozialarbeiterin', 'im', 'Behindertenbereich', ',', 'in', 'einem', 'Rehabilitationszentrum', ',', 'einer', 'Vorzeigeeinrichtung', 'der', 'DDR', ',', 'gearbeitet', '.', ' ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
21	['Er', 'hat', 'trotzdem', 'eine', 'Ausbildung', 'als', 'Krankenpfleger', 'gemacht', 'und', 'auch', 'als', 'Krankenpfleger', 'gearbeitet', 'und', 'Verschiedenstes', 'gegen', 'seine', 'psychischen', 'Probleme', 'unternommen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
668	['Sie', 'werden', 'die', 'eigenständige', 'soziale', 'Sicherung', 'der', 'Bäuerin', 'nicht', 'schaffen', ',', 'wenn', 'Sie', 'meinen', ',', 'daß', 'dies', 'kostenneutral', 'zu', 'leisten', 'ist', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
173	['Wir', 'brauchen', 'mehr', 'Pflegerinnen', 'und', 'Pfleger', ',', 'und', 'das', 'wissen', 'Sie', '.']	['O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O']
38	['Wie', 'Sie', 'wissen', ',', 'bin', 'ich', 'Mediziner', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O']
612	['Auch', 'eine', 'Milchquote', 'kann', 'so', 'geteilt', 'werden', ',', 'daß', 'den', 'Bauern', 'in', 'den', 'neuen', 'Bundesländern', 'der', 'Start', 'erleichert', 'wird', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
469	['Frau', 'Staatssekretärin', ',', 'wie', 'lange', 'hat', 'Frau', 'Canaris', 'das', 'Amt', 'ausgeübt', ',', 'und', 'an', 'welchen', 'Stellen', 'und', 'wie', 'oft', 'ist', 'Ihnen', 'negativ', 'aufgefallen', ',', 'daß', 'sie', 'keine', 'Ärztin', 'ist', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O']
272	['Wenn', 'etwa', 'ein', 'Verkäufer', 'seinen', 'Preis', 'um', 'die', 'Hälfte', 'reduziert', ',', 'kann', 'man', 'gewiß', 'nicht', 'sagen', ',', 'das', 'sei', 'unerheblich', '.']	['O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
349	['Ich', 'rege', 'deshalb', 'an', ',', 'daß', 'Mediziner', ',', 'vor', 'allem', 'Kinderärzte', 'und', 'Arbeitsmediziner', ',', 'und', 'ebenso', 'Pädagogen', 'zu', 'dieser', 'Frage', 'gehört', 'werden', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O']
593	['Wenn', 'Sie', 'als', 'Familienvater', 'mit', 'drei', 'Kindern', 'arbeitslos', 'würden', 'und', 'Ihre', 'Schulden', 'bei', 'der', 'Bank', 'nicht', 'mehr', 'bezahlen', 'könnten', 'oder', 'wenn', 'Sie', 'als', 'Bauer', 'Haus', 'und', 'Hof', 'verlören', ',', 'weil', 'Sie', 'nicht', 'mehr', 'wissen', ',', 'wie', 'Sie', 'die', 'Schulden', 'bezahlen', 'sollen', ',', 'dann', 'wäre', 'auch', 'Ihnen', 'einsichtig', ',', 'daß', 'wir', 'ein', 'anderes', 'Bankensystem', ',', 'ein', 'anderes', 'Volksversicherungssystem', ',', 'ein', 'anderes', 'Versichertensystem', 'benötigen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
69	['Es', 'geht', 'um', 'die', 'Verkäuferin', 'im', 'Einzelhandel', ',', 'die', 'einfach', 'keine', 'Vollzeitstelle', 'bekommt', '.']	['O', 'O', 'O', 'O', 'B-PROF', 'I-PROF', 'I-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
615	['Für', 'viele', 'mag', 'es', 'auch', 'unverständlich', 'sein', ',', 'daß', 'vor', 'der', 'Vereinigung', 'immer', 'hervorgehoben', 'wurde', ',', 'daß', 'den', 'Ärztinnen', 'und', 'Ärzten', ',', 'die', 'in', 'der', 'DDR', 'geblieben', 'sind', ',', 'um', 'ihre', 'Patienten', 'gut', 'zu', 'versorgen', ',', 'höchste', 'Achtung', 'und', 'Anerkennung', 'zu', 'zollen', 'sei', ',', 'während', 'jetzt', 'zum', 'Teil', 'eine', 'beträchtliche', 'Diskriminierung', 'in', 'vielen', 'Bereichen', 'erfolgt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
245	['Die', 'Tatsache', ',', 'daß', 'in', 'diesem', 'Sommersemester', 'mehr', 'als', '3000', 'Mediziner', 'nicht', 'zugelassen', 'werden', 'konnten', ',', 'ist', 'nur', 'ein', 'Indiz', 'für', 'die', 'ungenügende', 'Ausbildungskapazität', 'der', 'deutschen', 'Universitäten', ';', 'denn', 'die', 'Existenz', 'von', 'Massenfächern', 'ist', 'ja', ',', 'mutatis', 'mutandis', ',', 'ebenfalls', 'ein', 'solches', 'Indiz', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
784	['Wenn', 'es', 'darum', 'ging', ',', 'die', 'Subventionen', 'für', 'die', 'großen', 'Bauern', 'zu', 'streichen', 'oder', 'anzutasten', ',', 'dann', 'setzte', 'er', 'die', 'kleinen', 'Bauern', 'in', 'Hessen', 'und', 'Bayern', 'in', 'Gang', ',', 'damit', 'sie', 'für', 'ihn', 'die', 'Kartoffeln', 'aus', 'dem', 'Feuer', 'holen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
329	['Die', 'CDU', 'ist', 'der', 'Auffassung', ',', 'daß', 'die', 'ambulante', 'ärztliche', 'und', 'zahnärztliche', 'Versorgung', 'auch', 'in', 'der', 'Zukunft', 'durch', 'niedergelassene', 'Ärzte', 'und', 'Zahnärzte', 'in', 'freier', 'und', 'unabhängiger', 'Berufsausübung', 'sichergestellt', 'werden', 'muß', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
386	['Auch', 'heute', 'ist', 'die', 'Lage', 'leider', 'noch', 'so', ',', 'daß', 'uns', '-', 'gewiß', 'nicht', 'zu', 'Unrecht', '-', 'ein', 'offener', 'Brief', 'von', 'Mitarbeitern', 'eines', 'Landeskrankenhauses', 'erreichen', 'kann', ',', 'der', 'für', 'Patienten', ',', 'Ärzte', ',', 'Schwestern', 'und', 'Pfleger', 'gleichermaßen', 'unzumutbare', 'Zustände', 'beklagt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O']
302	['Im', 'Gegenteil', ':', 'es', 'wird', 'durch', 'die', 'Reform', 'des', 'Strafgesetzes', 'in', 'seiner', 'Auswirkung', 'auf', 'die', 'persönliche', 'Verantwortung', 'und', 'die', 'Gewissensentscheidung', 'der', 'Frauen', ',', 'der', 'Ärzte', 'und', 'anderer', 'an', 'der', 'Entscheidung']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O']
